,x1,x2,x3,x4,x5,target
13321,0.0,0.75,1,0,1,0
13322,0.5,0.75,1,1,0,0
13323,0.5,0.75,0,1,1,0
13324,0.5,1.0,0,1,1,0
13325,1.0,1.0,1,0,0,1
13326,1.0,0.25,1,1,0,1
13327,0.0,0.0,1,1,1,1
13328,1.0,0.5,1,1,1,1
13329,0.0,0.75,0,0,1,0
13330,1.0,0.75,1,0,0,1
13331,1.0,0.5,0,0,0,0
13332,0.5,0.5,0,1,1,1
13333,0.5,0.25,1,1,1,1
13334,0.5,0.25,0,1,1,0
13335,1.0,0.75,0,1,0,0
13336,1.0,1.0,0,0,0,1
13337,1.0,0.0,1,1,0,1
13338,1.0,0.75,1,1,0,1
13339,1.0,0.5,0,0,1,0
13340,0.5,0.5,0,0,1,1
13341,0.5,0.5,0,0,0,1
13342,1.0,1.0,0,1,1,1
13343,0.5,0.0,0,0,1,0
13344,0.5,0.0,1,1,0,1
13345,0.5,1.0,1,0,1,0
13346,1.0,0.75,0,0,0,0
13347,0.0,0.5,0,1,0,0
13348,1.0,1.0,0,1,0,1
13349,0.0,0.25,1,1,1,0
13350,0.5,0.25,1,1,1,1
13351,1.0,0.75,0,1,1,0
13352,1.0,0.25,0,1,1,0
13353,0.5,0.5,1,1,0,1
13354,1.0,0.25,1,0,0,1
13355,1.0,0.5,1,0,0,1
13356,0.5,0.25,0,1,0,0
13357,0.0,0.75,1,0,0,0
13358,0.0,0.25,0,1,1,0
13359,0.5,1.0,0,0,0,0
13360,0.0,1.0,0,0,0,0
13361,1.0,1.0,1,0,0,1
13362,0.0,0.25,1,1,1,0
13363,1.0,0.5,0,0,0,0
13364,1.0,0.5,1,1,1,1
13365,0.0,0.25,0,1,1,0
13366,1.0,0.5,1,0,0,1
13367,1.0,0.75,1,1,0,1
13368,0.0,0.25,0,1,1,0
13369,1.0,0.25,0,1,1,0
13370,0.0,0.0,0,0,1,1
13371,0.5,0.25,0,1,0,0
13372,1.0,0.75,0,0,0,0
13373,0.0,0.0,0,1,1,1
13374,0.0,0.5,0,1,1,0
13375,0.0,0.25,1,1,1,0
13376,1.0,0.5,1,1,0,1
13377,0.5,0.0,0,1,1,0
13378,1.0,1.0,0,1,0,1
13379,0.5,0.75,0,1,0,0
13380,1.0,0.0,1,1,0,1
13381,0.0,0.5,0,0,0,0
13382,0.0,0.0,0,1,1,1
13383,0.0,1.0,0,1,0,0
13384,0.5,0.75,0,1,0,0
13385,0.0,0.0,0,1,1,1
13386,1.0,0.25,1,1,0,1
13387,0.0,0.0,0,0,0,1
13388,0.0,1.0,1,0,0,0
13389,1.0,0.0,1,0,0,1
13390,1.0,0.25,1,1,0,1
13391,0.0,0.5,0,0,1,0
13392,1.0,0.5,1,0,1,1
13393,1.0,1.0,1,1,0,1
13394,1.0,1.0,1,1,0,1
13395,0.0,0.5,0,0,1,0
13396,1.0,1.0,0,0,1,1
13397,0.5,0.5,1,1,1,1
13398,0.0,0.5,0,0,0,0
13399,1.0,0.0,1,1,0,1
13400,0.5,1.0,0,0,0,0
13401,0.5,0.25,1,0,0,1
13402,1.0,0.75,1,0,0,1
13403,1.0,0.75,1,1,0,1
13404,0.5,1.0,1,0,1,0
13405,1.0,0.5,1,0,0,1
13406,0.0,0.0,1,1,1,1
13407,1.0,1.0,1,1,1,1
13408,0.5,0.75,1,0,1,0
13409,0.0,0.5,1,0,1,0
13410,0.0,0.25,1,0,1,0
13411,0.0,0.0,0,0,1,1
13412,0.5,0.0,1,0,1,1
13413,0.0,0.25,0,0,1,0
13414,0.0,1.0,1,0,1,0
13415,1.0,0.5,0,1,1,0
13416,1.0,0.75,0,1,1,0
13417,0.5,0.75,1,1,0,0
13418,0.0,0.25,1,1,1,0
13419,0.5,0.25,0,0,1,0
13420,1.0,0.0,1,0,0,1
13421,0.5,0.75,0,0,0,0
13422,1.0,0.75,0,0,1,0
13423,0.0,0.25,1,1,0,0
13424,0.0,1.0,1,0,0,0
13425,1.0,0.0,1,1,0,1
13426,0.5,1.0,0,1,1,0
13427,0.5,0.0,0,0,1,0
13428,0.0,0.5,1,0,1,0
13429,0.0,0.5,0,1,1,0
13430,0.5,0.5,0,0,1,1
13431,1.0,1.0,0,0,1,1
13432,0.0,0.0,0,1,0,1
13433,0.5,0.25,0,0,0,0
13434,0.5,0.75,0,0,0,0
13435,0.0,0.25,0,0,1,0
13436,1.0,0.75,0,0,1,0
13437,0.0,0.0,1,0,0,1
13438,0.5,0.5,1,1,0,1
13439,1.0,0.5,0,0,0,0
13440,0.0,0.5,0,1,0,0
13441,0.0,0.5,1,0,1,0
13442,1.0,0.25,1,1,1,1
13443,1.0,0.5,1,0,0,1
13444,1.0,1.0,0,1,0,1
13445,1.0,0.75,0,0,1,0
13446,0.5,0.25,1,0,1,1
13447,1.0,0.25,0,1,0,0
13448,0.0,0.25,1,1,1,0
13449,0.0,1.0,0,1,1,0
13450,0.0,0.0,1,0,0,1
13451,0.5,0.0,1,0,1,1
13452,0.5,0.0,1,0,0,1
13453,1.0,0.0,1,1,0,1
13454,0.0,0.5,1,0,1,0
13455,0.5,1.0,0,0,1,0
13456,1.0,0.75,1,1,1,1
13457,0.5,0.0,0,1,1,0
13458,0.5,0.75,0,1,0,0
13459,1.0,0.0,1,0,1,1
13460,0.5,0.75,0,1,0,0
13461,1.0,1.0,0,1,0,1
13462,1.0,0.5,1,1,1,1
13463,0.5,1.0,0,1,1,0
13464,0.0,0.0,1,1,0,1
13465,0.5,0.0,1,1,1,1
13466,1.0,0.5,1,0,0,1
13467,1.0,0.25,1,0,1,1
13468,0.5,1.0,1,0,0,0
13469,1.0,0.5,0,1,0,0
13470,1.0,1.0,0,1,1,1
13471,0.0,0.5,1,1,1,0
13472,0.0,0.5,0,0,1,0
13473,0.0,0.75,0,0,1,0
13474,1.0,0.25,0,1,1,0
13475,0.5,0.5,0,0,0,1
13476,0.5,0.0,1,1,1,1
13477,0.5,0.25,1,1,0,1
13478,0.5,0.0,0,0,0,0
13479,1.0,0.0,0,0,0,0
13480,0.5,0.75,0,0,1,0
13481,0.5,1.0,1,0,0,0
13482,1.0,0.5,0,0,1,0
13483,1.0,0.0,0,1,0,0
13484,0.5,0.75,0,0,0,0
13485,0.5,0.5,1,0,1,1
13486,0.0,0.75,0,0,1,0
13487,1.0,0.0,1,0,1,1
13488,0.5,0.75,0,0,0,0
13489,1.0,0.0,1,0,1,1
13490,1.0,1.0,0,0,1,1
13491,0.0,0.0,1,0,1,1
13492,0.5,1.0,0,0,1,0
13493,1.0,0.75,1,1,1,1
13494,1.0,0.75,0,1,0,0
13495,1.0,1.0,0,1,0,1
13496,0.5,0.5,1,1,0,1
13497,0.0,1.0,1,0,0,0
13498,1.0,0.5,1,1,0,1
13499,0.0,0.5,1,0,0,0
13500,1.0,0.25,0,0,0,0
13501,0.0,0.0,1,0,0,1
13502,1.0,1.0,0,0,1,1
13503,1.0,0.25,0,0,1,0
13504,0.5,1.0,0,0,0,0
13505,0.0,0.75,0,0,1,0
13506,0.5,0.5,1,1,0,1
13507,1.0,0.75,0,0,1,0
13508,0.0,1.0,0,1,0,0
13509,0.5,0.25,1,0,0,1
13510,0.0,0.5,1,1,1,0
13511,1.0,0.0,0,1,1,0
13512,1.0,0.5,0,0,0,0
13513,0.5,0.0,0,0,1,0
13514,0.0,1.0,0,0,0,0
13515,0.0,0.75,1,0,1,0
13516,0.5,0.0,0,1,1,0
13517,0.0,0.5,1,1,1,0
13518,0.0,0.25,0,0,0,0
13519,1.0,1.0,0,1,0,1
13520,1.0,1.0,1,0,0,1
13521,0.0,0.75,0,1,1,0
13522,1.0,1.0,0,0,0,1
13523,1.0,1.0,1,1,1,1
13524,1.0,0.5,0,1,0,0
13525,1.0,0.75,0,1,1,0
13526,1.0,0.0,1,1,1,1
13527,0.0,0.5,0,1,0,0
13528,1.0,0.25,0,1,0,0
13529,1.0,1.0,1,0,0,1
13530,1.0,0.5,1,1,0,1
13531,0.0,0.0,1,0,0,1
13532,0.0,0.75,1,0,1,0
13533,0.0,0.25,1,0,1,0
13534,1.0,0.0,1,0,1,1
13535,1.0,1.0,1,1,0,1
13536,1.0,0.75,0,1,0,0
13537,1.0,0.5,1,1,0,1
13538,0.0,0.75,0,0,0,0
13539,0.0,0.25,0,0,0,0
13540,1.0,0.0,1,1,0,1
13541,0.5,1.0,0,1,1,0
13542,0.0,0.25,0,0,0,0
13543,0.0,0.0,0,1,0,1
13544,0.5,0.0,0,1,0,0
13545,0.0,0.25,1,0,1,0
13546,0.5,0.25,0,1,1,0
13547,0.5,1.0,1,1,0,0
13548,0.0,0.25,0,1,0,0
13549,1.0,0.25,0,0,0,0
13550,0.5,1.0,0,0,1,0
13551,0.0,0.25,0,0,1,0
13552,0.0,1.0,0,1,1,0
13553,1.0,0.75,1,1,1,1
13554,0.5,0.5,0,0,1,1
13555,1.0,0.0,0,0,1,0
13556,0.0,1.0,0,1,1,0
13557,0.0,0.25,1,1,1,0
13558,0.5,0.75,1,1,0,0
13559,0.0,1.0,0,0,1,0
13560,0.5,0.75,1,0,0,0
13561,0.0,0.25,1,1,1,0
13562,0.0,0.5,1,0,1,0
13563,0.5,0.25,1,1,0,1
13564,0.5,0.25,1,1,0,1
13565,0.5,1.0,1,0,1,0
13566,1.0,0.5,1,1,1,1
13567,0.0,0.75,0,0,0,0
13568,0.0,0.75,1,1,1,0
13569,0.0,0.5,0,0,0,0
13570,0.5,1.0,0,1,0,0
13571,0.0,0.5,1,0,0,0
13572,1.0,0.5,1,1,1,1
13573,0.5,0.0,1,0,1,1
13574,1.0,0.25,0,1,0,0
13575,0.0,1.0,0,1,1,0
13576,1.0,0.5,0,1,1,0
13577,0.5,0.75,1,1,0,0
13578,1.0,0.75,0,1,1,0
13579,1.0,0.0,0,1,0,0
13580,0.5,0.0,1,1,1,1
13581,1.0,1.0,1,0,1,1
13582,1.0,1.0,0,0,0,1
13583,0.0,0.25,1,1,1,0
13584,0.5,0.25,1,1,1,1
13585,1.0,1.0,0,1,0,1
13586,0.0,0.0,0,1,0,1
13587,1.0,0.0,0,1,1,0
13588,0.5,0.5,0,0,0,1
13589,1.0,0.25,0,1,1,0
13590,1.0,0.5,0,1,1,0
13591,0.0,0.25,1,0,1,0
13592,0.0,0.75,0,1,1,0
13593,0.5,0.75,0,1,0,0
13594,0.0,1.0,1,0,1,0
13595,0.0,0.75,1,1,1,0
13596,1.0,0.0,0,0,0,0
13597,1.0,0.5,1,1,0,1
13598,0.0,0.0,1,0,0,1
13599,1.0,0.75,1,0,1,1
13600,0.0,0.0,1,0,0,1
13601,0.0,0.25,1,0,0,0
13602,0.5,0.75,0,1,1,0
13603,1.0,0.0,1,0,0,1
13604,0.0,0.5,0,0,0,0
13605,0.0,0.0,0,0,0,1
13606,0.5,0.5,0,1,1,1
13607,1.0,0.25,1,0,0,1
13608,0.0,0.5,0,0,0,0
13609,1.0,0.0,1,0,1,1
13610,0.0,0.0,1,0,1,1
13611,1.0,0.5,0,1,1,0
13612,0.5,1.0,1,1,0,0
13613,1.0,0.0,0,1,1,0
13614,0.5,1.0,0,0,0,0
13615,1.0,0.5,1,0,1,1
13616,0.0,1.0,1,1,0,0
13617,0.5,0.75,0,0,1,0
13618,0.0,0.0,1,0,0,1
13619,0.0,0.5,1,1,0,0
13620,1.0,0.75,0,1,1,0
13621,1.0,0.5,1,0,0,1
13622,0.5,0.75,1,1,0,0
13623,0.5,0.25,1,1,1,1
13624,0.0,1.0,1,1,0,0
13625,0.0,1.0,1,1,0,0
13626,0.0,1.0,0,0,0,0
13627,0.0,0.5,0,0,1,0
13628,0.5,0.0,0,0,0,0
13629,0.5,0.75,1,0,0,0
13630,0.0,0.5,1,1,0,0
13631,1.0,1.0,1,1,1,1
13632,0.5,1.0,0,1,1,0
13633,1.0,0.5,1,1,0,1
13634,0.0,0.75,0,1,1,0
13635,0.0,0.75,0,1,1,0
13636,0.0,0.0,1,0,1,1
13637,1.0,1.0,1,1,0,1
13638,0.0,0.75,0,1,1,0
13639,0.5,0.75,1,0,1,0
13640,1.0,1.0,0,1,0,1
13641,1.0,1.0,0,1,0,1
13642,0.0,0.75,1,0,1,0
13643,0.0,0.25,1,0,0,0
13644,0.5,0.5,0,0,0,1
13645,1.0,1.0,1,1,0,1
13646,1.0,0.0,0,1,0,0
13647,1.0,0.5,0,0,1,0
13648,0.5,0.0,0,0,1,0
13649,0.5,0.25,0,0,0,0
13650,1.0,0.25,0,0,1,0
13651,0.0,0.75,0,1,0,0
13652,0.0,0.75,0,1,0,0
13653,0.5,0.0,1,0,0,1
13654,0.0,0.5,0,0,0,0
13655,0.0,0.75,0,0,1,0
13656,1.0,0.0,0,0,1,0
13657,1.0,0.0,1,0,1,1
13658,0.0,0.5,0,0,1,0
13659,0.0,0.25,1,1,1,0
13660,0.5,1.0,1,1,1,0
13661,0.5,0.5,1,1,0,1
13662,0.5,1.0,0,0,1,0
13663,1.0,1.0,1,0,1,1
13664,0.0,0.25,1,1,0,0
13665,0.5,0.0,0,0,1,0
13666,0.0,0.25,1,1,0,0
13667,1.0,0.0,0,0,0,0
13668,0.0,0.25,1,1,1,0
13669,0.5,0.25,1,1,0,1
13670,0.0,0.0,1,0,1,1
13671,0.5,1.0,1,0,0,0
13672,0.0,0.25,0,0,1,0
13673,1.0,0.5,0,0,1,0
13674,0.0,0.25,1,0,1,0
13675,0.0,0.0,0,1,1,1
13676,1.0,0.5,0,1,0,0
13677,1.0,1.0,0,1,0,1
13678,0.5,0.75,1,1,0,0
13679,1.0,0.25,0,0,0,0
13680,1.0,0.25,0,1,0,0
13681,1.0,0.0,0,0,1,0
13682,0.0,0.75,1,1,0,0
13683,0.5,1.0,0,0,0,0
13684,0.5,0.5,0,0,1,1
13685,0.0,0.25,0,0,1,0
13686,0.0,0.5,1,0,0,0
13687,0.5,1.0,1,1,0,0
13688,0.0,0.5,1,1,1,0
13689,0.5,0.75,1,0,1,0
13690,1.0,0.25,0,1,0,0
13691,0.5,1.0,1,1,0,0
13692,1.0,1.0,0,0,0,1
13693,1.0,1.0,1,0,0,1
13694,0.5,1.0,1,1,1,0
13695,0.5,0.5,0,0,1,1
13696,1.0,0.5,1,0,0,1
13697,0.5,0.0,1,1,0,1
13698,0.0,0.0,0,0,0,1
13699,0.5,0.25,0,0,1,0
13700,0.5,1.0,1,1,0,0
13701,1.0,0.25,1,0,1,1
13702,0.0,0.25,0,0,1,0
13703,1.0,1.0,1,1,0,1
13704,0.0,0.5,0,1,1,0
13705,1.0,0.25,1,0,1,1
13706,1.0,0.0,0,0,0,0
13707,0.5,1.0,1,0,1,0
13708,1.0,1.0,0,1,0,1
13709,0.5,0.75,0,0,1,0
13710,0.5,0.25,0,1,0,0
13711,0.0,0.75,1,0,1,0
13712,0.0,1.0,1,0,1,0
13713,1.0,0.5,1,0,1,1
13714,1.0,0.75,1,1,1,1
13715,1.0,0.0,0,1,0,0
13716,0.0,0.25,1,0,1,0
13717,0.5,0.25,0,0,1,0
13718,0.5,0.5,1,0,0,1
13719,1.0,0.5,0,0,0,0
13720,0.0,0.75,0,0,1,0
13721,1.0,0.5,0,1,0,0
13722,1.0,0.0,1,1,1,1
13723,0.5,0.25,1,0,1,1
13724,0.0,0.75,1,0,0,0
13725,1.0,0.5,1,1,0,1
13726,0.0,0.25,1,1,1,0
13727,0.5,0.0,1,0,1,1
13728,1.0,0.75,0,0,1,0
13729,0.0,0.25,0,0,1,0
13730,0.5,0.5,1,1,1,1
13731,0.0,0.75,1,0,0,0
13732,0.0,0.75,0,0,0,0
13733,0.5,0.0,0,0,0,0
13734,0.5,1.0,1,1,1,0
13735,0.0,0.75,1,0,0,0
13736,1.0,0.5,1,0,1,1
13737,1.0,1.0,0,0,0,1
13738,0.5,0.75,0,1,0,0
13739,0.5,0.75,0,0,0,0
13740,0.5,0.75,1,1,0,0
13741,0.5,0.0,0,0,0,0
13742,0.0,0.0,0,1,1,1
13743,0.0,1.0,0,0,1,0
13744,0.5,1.0,0,0,1,0
13745,0.5,0.0,1,1,1,1
13746,0.0,0.25,1,0,1,0
13747,1.0,0.25,1,1,1,1
13748,0.0,0.0,1,1,1,1
13749,0.5,0.0,1,0,0,1
13750,1.0,0.0,1,0,0,1
13751,0.0,0.5,1,1,1,0
13752,1.0,0.5,0,1,0,0
13753,0.5,0.75,1,1,0,0
13754,1.0,0.5,0,1,0,0
13755,0.0,1.0,0,0,1,0
13756,0.0,0.5,1,0,0,0
13757,0.5,0.75,0,0,1,0
13758,1.0,1.0,0,0,0,1
13759,0.0,0.5,1,1,1,0
13760,0.0,0.75,1,1,1,0
13761,0.5,1.0,1,1,1,0
13762,0.0,0.75,1,1,1,0
13763,0.0,0.5,1,0,0,0
13764,0.5,0.25,0,1,1,0
13765,0.0,0.25,0,1,1,0
13766,1.0,0.75,0,1,0,0
13767,0.5,0.5,1,1,0,1
13768,0.0,0.25,0,0,1,0
13769,1.0,1.0,1,0,1,1
13770,0.5,0.25,1,1,0,1
13771,1.0,1.0,0,1,1,1
13772,0.0,0.75,0,0,0,0
13773,1.0,0.5,1,1,1,1
13774,0.0,0.5,0,1,1,0
13775,0.5,0.75,1,1,1,0
13776,0.5,1.0,1,0,1,0
13777,0.0,1.0,1,1,1,0
13778,0.0,1.0,0,1,1,0
13779,0.5,0.0,0,1,1,0
13780,1.0,0.25,0,1,0,0
13781,1.0,0.5,0,1,1,0
13782,0.5,0.75,1,1,1,0
13783,1.0,0.25,1,0,0,1
13784,0.0,0.0,1,0,1,1
13785,0.0,0.75,1,1,1,0
13786,1.0,0.75,0,1,0,0
13787,1.0,1.0,0,0,1,1
13788,0.0,1.0,1,1,1,0
13789,0.0,0.0,1,0,0,1
13790,0.5,0.75,1,1,1,0
13791,0.5,0.5,1,0,1,1
13792,0.0,1.0,1,0,1,0
13793,0.5,0.0,0,1,0,0
13794,0.5,0.5,0,1,0,1
13795,0.5,0.25,1,1,1,1
13796,0.5,0.25,0,0,1,0
13797,0.0,0.75,0,1,1,0
13798,1.0,0.0,1,0,0,1
13799,1.0,1.0,0,0,0,1
13800,1.0,1.0,1,1,0,1
13801,0.5,0.25,0,1,1,0
13802,0.5,0.25,0,1,0,0
13803,0.0,1.0,0,1,0,0
13804,0.5,0.75,1,1,0,0
13805,0.5,0.75,1,0,1,0
13806,0.5,0.0,0,1,0,0
13807,0.5,0.25,0,1,0,0
13808,1.0,0.0,1,0,1,1
13809,1.0,0.25,0,1,1,0
13810,1.0,0.75,1,0,1,1
13811,0.5,0.5,1,0,0,1
13812,0.0,0.0,0,0,0,1
13813,0.5,0.0,1,1,1,1
13814,0.5,0.5,1,0,0,1
13815,0.5,1.0,0,0,0,0
13816,0.0,0.75,1,1,1,0
13817,0.0,0.5,1,0,1,0
13818,0.0,0.75,0,0,0,0
13819,0.5,0.75,0,1,1,0
13820,0.0,0.75,1,1,1,0
13821,0.5,0.25,1,1,1,1
13822,0.5,1.0,0,1,0,0
13823,0.5,0.5,0,1,1,1
13824,0.0,0.0,1,0,0,1
13825,0.0,0.5,1,1,0,0
13826,1.0,0.5,0,0,1,0
13827,1.0,0.5,0,1,0,0
13828,0.0,0.75,0,0,1,0
13829,0.5,1.0,0,0,1,0
13830,0.5,0.75,1,1,1,0
13831,0.5,0.0,0,1,1,0
13832,0.0,0.0,1,1,0,1
13833,1.0,0.0,1,1,0,1
13834,0.0,0.75,1,0,0,0
13835,0.5,0.0,1,1,1,1
13836,0.5,0.0,0,1,1,0
13837,0.0,1.0,1,0,1,0
13838,1.0,1.0,0,1,1,1
13839,0.0,0.5,0,1,0,0
13840,0.0,0.0,0,0,0,1
13841,1.0,1.0,1,1,1,1
13842,0.0,0.25,1,1,0,0
13843,1.0,1.0,1,1,1,1
13844,1.0,0.25,0,1,0,0
13845,0.0,0.75,1,1,0,0
13846,0.0,1.0,0,1,0,0
13847,0.5,0.25,0,1,0,0
13848,1.0,0.0,0,0,0,0
13849,1.0,1.0,1,1,0,1
13850,1.0,0.75,0,0,1,0
13851,1.0,0.75,0,1,0,0
13852,0.0,0.75,0,1,0,0
13853,1.0,1.0,1,0,1,1
13854,0.0,0.5,0,1,1,0
13855,0.5,0.5,1,0,0,1
13856,0.0,0.75,0,1,1,0
13857,0.0,0.5,1,1,0,0
13858,1.0,1.0,0,0,1,1
13859,0.0,1.0,0,0,0,0
13860,0.0,0.75,1,0,0,0
13861,0.0,1.0,1,0,0,0
13862,0.0,0.0,1,0,0,1
13863,1.0,0.5,0,1,0,0
13864,0.0,0.75,1,1,1,0
13865,0.0,0.25,0,0,0,0
13866,0.0,0.75,1,0,1,0
13867,0.5,1.0,0,1,1,0
13868,0.0,0.0,1,0,0,1
13869,0.5,0.0,0,1,1,0
13870,0.0,1.0,1,1,0,0
13871,0.5,0.5,1,1,0,1
13872,0.0,0.5,0,0,0,0
13873,1.0,0.0,0,1,0,0
13874,0.5,1.0,0,0,0,0
13875,0.0,0.25,1,1,0,0
13876,0.0,1.0,1,0,0,0
13877,1.0,0.25,1,1,0,1
13878,0.5,0.25,0,0,1,0
13879,1.0,0.75,1,1,1,1
13880,1.0,0.25,0,1,1,0
13881,0.0,0.75,0,0,1,0
13882,0.5,0.5,0,1,1,1
13883,1.0,0.75,1,1,1,1
13884,1.0,1.0,1,1,1,1
13885,0.0,0.25,1,1,0,0
13886,1.0,0.75,0,1,0,0
13887,0.0,0.75,1,1,1,0
13888,0.0,0.5,0,0,0,0
13889,1.0,0.25,0,0,0,0
13890,0.5,0.0,0,0,1,0
13891,0.5,0.25,0,0,0,0
13892,1.0,1.0,0,0,1,1
13893,0.5,0.0,0,1,1,0
13894,0.0,0.0,0,0,0,1
13895,1.0,0.0,1,0,1,1
13896,0.0,0.0,0,0,0,1
13897,0.5,0.25,1,1,0,1
13898,0.5,0.25,0,1,1,0
13899,0.0,0.75,0,1,1,0
13900,0.0,0.25,0,1,1,0
13901,1.0,1.0,1,1,0,1
13902,0.5,0.75,1,1,1,0
13903,0.5,0.75,1,0,1,0
13904,0.5,1.0,1,0,0,0
13905,0.5,0.25,0,0,0,0
13906,1.0,0.5,0,0,0,0
13907,0.0,0.75,1,1,1,0
13908,0.0,0.0,0,0,1,1
13909,1.0,0.0,1,1,0,1
13910,0.0,1.0,1,0,0,0
13911,1.0,0.0,0,0,1,0
13912,0.0,0.0,1,0,1,1
13913,0.5,0.25,0,1,1,0
13914,0.0,0.25,1,1,0,0
13915,0.5,0.5,0,0,0,1
13916,0.5,0.25,1,1,1,1
13917,1.0,0.5,0,0,0,0
13918,0.0,0.25,1,1,1,0
13919,0.5,1.0,0,1,1,0
13920,1.0,0.25,1,1,1,1
13921,0.5,0.0,1,1,0,1
13922,0.5,1.0,1,0,0,0
13923,0.0,0.75,0,0,1,0
13924,1.0,1.0,0,1,1,1
13925,1.0,0.0,0,1,0,0
13926,0.5,1.0,0,0,1,0
13927,1.0,0.25,1,0,0,1
13928,0.0,1.0,1,1,1,0
13929,0.0,0.0,1,0,1,1
13930,0.5,0.5,1,1,0,1
13931,1.0,0.0,0,1,1,0
13932,0.5,0.5,0,1,0,1
13933,0.5,0.0,1,1,0,1
13934,0.5,1.0,0,1,1,0
13935,0.0,0.5,1,1,1,0
13936,0.0,0.75,0,1,1,0
13937,1.0,0.25,0,0,0,0
13938,0.0,1.0,0,1,0,0
13939,1.0,0.0,1,1,1,1
13940,0.0,0.75,1,0,1,0
13941,0.0,1.0,1,1,0,0
13942,0.0,0.5,0,0,1,0
13943,1.0,0.5,1,0,0,1
13944,1.0,1.0,1,1,1,1
13945,0.5,0.0,1,1,0,1
13946,0.5,0.25,0,0,1,0
13947,0.5,1.0,0,0,0,0
13948,1.0,1.0,1,1,1,1
13949,0.5,0.75,1,0,0,0
13950,1.0,0.0,1,0,0,1
13951,0.0,0.75,1,0,1,0
13952,0.0,0.25,1,1,0,0
13953,0.5,0.25,1,1,0,1
13954,0.5,0.25,0,1,1,0
13955,0.5,0.0,1,0,1,1
13956,0.5,0.25,1,1,0,1
13957,0.5,0.25,0,0,0,0
13958,1.0,0.75,0,0,1,0
13959,0.0,0.25,1,1,1,0
13960,1.0,1.0,0,1,0,1
13961,0.5,1.0,0,1,1,0
13962,0.0,1.0,1,1,0,0
13963,1.0,0.0,1,0,1,1
13964,0.5,0.0,0,1,1,0
13965,0.0,0.5,0,1,0,0
13966,0.5,0.5,1,0,0,1
13967,0.5,0.0,1,1,1,1
13968,1.0,0.5,1,1,1,1
13969,1.0,0.75,0,0,1,0
13970,1.0,0.0,1,1,0,1
13971,0.0,1.0,1,0,0,0
13972,1.0,1.0,0,0,0,1
13973,1.0,0.25,0,1,0,0
13974,0.5,0.5,0,1,0,1
13975,1.0,0.0,1,1,0,1
13976,0.5,0.75,0,1,1,0
13977,1.0,1.0,1,1,1,1
13978,1.0,0.25,1,1,0,1
13979,1.0,0.5,0,0,1,0
13980,0.0,0.25,1,1,1,0
13981,0.5,0.25,1,1,1,1
13982,0.0,1.0,1,1,0,0
13983,1.0,1.0,1,0,0,1
13984,0.5,0.75,1,1,0,0
13985,0.0,1.0,0,0,0,0
13986,0.0,0.0,1,1,1,1
13987,1.0,0.75,0,0,0,0
13988,0.5,0.25,1,1,1,1
13989,0.0,0.75,0,0,0,0
13990,1.0,0.25,0,1,0,0
13991,0.5,0.0,1,1,0,1
13992,1.0,0.5,0,0,1,0
13993,1.0,0.5,1,0,1,1
13994,0.5,0.25,0,1,1,0
13995,1.0,0.5,1,1,0,1
13996,0.0,0.5,0,0,0,0
13997,0.0,0.75,1,0,1,0
13998,0.0,0.5,0,1,1,0
13999,0.5,1.0,0,0,0,0
14000,1.0,0.75,0,1,0,0
14001,0.5,1.0,0,1,1,0
14002,0.5,0.5,1,1,0,1
14003,1.0,0.0,0,1,0,0
14004,0.5,0.5,0,0,0,1
14005,1.0,1.0,1,1,0,1
14006,0.5,0.75,1,1,1,0
14007,0.0,0.0,0,1,0,1
14008,0.5,0.25,1,1,1,1
14009,0.0,1.0,1,1,1,0
14010,1.0,1.0,0,1,0,1
14011,1.0,0.25,0,0,1,0
14012,0.0,0.0,0,0,0,1
14013,0.5,0.0,1,1,0,1
14014,1.0,0.25,0,1,0,0
14015,0.0,0.75,0,1,1,0
14016,1.0,0.75,1,0,0,1
14017,1.0,0.0,0,0,1,0
14018,0.5,0.0,1,1,0,1
14019,0.0,1.0,1,1,0,0
14020,0.0,0.75,1,1,0,0
14021,0.0,0.5,0,1,0,0
14022,0.5,0.5,0,1,0,1
14023,1.0,1.0,1,1,1,1
14024,0.5,1.0,0,1,0,0
14025,0.0,0.5,0,1,1,0
14026,1.0,1.0,0,1,1,1
14027,0.0,0.75,1,1,0,0
14028,0.5,0.5,1,0,0,1
14029,0.5,0.25,0,0,1,0
14030,1.0,0.5,1,1,1,1
14031,0.0,1.0,1,1,0,0
14032,0.5,0.75,1,1,0,0
14033,1.0,0.5,0,1,1,0
14034,0.5,0.0,0,1,1,0
14035,0.5,1.0,0,1,1,0
14036,1.0,0.0,0,0,1,0
14037,0.5,0.25,1,0,0,1
14038,1.0,0.5,0,0,0,0
14039,1.0,0.0,0,0,1,0
14040,1.0,0.0,1,1,0,1
14041,0.0,1.0,0,0,1,0
14042,1.0,0.75,0,1,0,0
14043,0.0,1.0,1,1,0,0
14044,0.0,0.75,0,0,1,0
14045,0.0,0.0,0,0,0,1
14046,0.0,0.75,0,1,1,0
14047,0.0,0.0,0,1,0,1
14048,1.0,0.5,0,0,1,0
14049,0.0,1.0,0,0,0,0
14050,0.0,0.5,0,1,1,0
14051,0.0,0.0,0,1,0,1
14052,0.0,0.75,0,0,0,0
14053,0.0,0.25,1,0,1,0
14054,0.5,0.25,0,1,0,0
14055,0.5,0.5,1,1,0,1
